ID,iatatag,name,country,lat,lon
431,KEF,Keflavik International Airport,IS,-22.6056,63.985001
432,OPA,KÃ³pasker Airport,IS,-16.466699600219727,66.31079864501953
433,SAK,SauÃ°Ã¡rkrÃ³kur Airport,IS,-19.572799682599996,65.73169708249999
434,NOR,NorÃ°fjÃ¶rÃ°ur Airport,IS,-13.746399879455566,65.13189697265625
435,OFJ,ÃlafsfjÃ¶rÃ°ur Airport,IS,-18.66670036315918,66.08329772949219
436,PFJ,PatreksfjÃ¶rÃ°ur Airport,IS,-23.965,65.555801
437,RHA,ReykhÃ³lar Airport,IS,-22.20611572265625,65.45262908935547
438,OLI,Rif Airport,IS,-23.8230991364,64.9113998413
439,RFN,RaufarhÃ¶fn Airport,IS,-15.918299674987791,66.40640258789062
440,RKV,Reykjavik Airport,IS,-21.9405994415,64.1299972534
441,MVA,ReykjahlÃ­Ã° Airport,IS,-16.918100357055664,65.65579986572266
442,SIJ,SiglufjÃ¶rÃ°ur Airport,IS,-18.9167,66.133301
443,SYK,StykkishÃ³lmur Airport,IS,-22.794200897216797,65.05809783935547
444,TEY,Ãingeyri Airport,IS,-23.559999465942383,65.87030029296875
445,THO,Thorshofn Airport,IS,-15.335599899291992,66.21849822998047
446,VEY,Vestmannaeyjar Airport,IS,-20.278900146484375,63.42430114746094
447,VPN,VopnafjÃ¶rÃ°ur Airport,IS,-14.850600242614746,65.72059631347656
448,BIZ,Bimin Airport,PG,142.033055556,-5.28611111111
449,BJE,Baleela Airport,SD,28.5230555556,11.1994444444
450,BJQ,Bahja Airport,OM,56.0677777778,19.8730555556
451,BJT,Bentota River Waterdrome,LK,79.996,6.431
452,PRN,PriÅ¡tina International Airport,XK,21.035801,42.5728
453,BMH,Bomai Airport,PG,144.637,-6.37316666667
454,BMQ,Bamburi Airport,KE,39.730768,-3.98191
455,BMZ,Bamu Airport,PG,143.2433,-7.8485
456,BNF,Baranof Warm Springs Float and Seaplane Base,US,-134.833146,57.088799
457,BNM,Bodinumu Airport,PG,147.666722222,-9.10777777778
458,BNQ,Baganga airport,PH,126.568888889,7.611944444440001
459,BNT,Bundi Airport,PG,145.2275,-5.742222222220001
460,BNV,Boana Airport,PG,146.825,-6.433
461,BNZ,Banz Airport,PG,144.623,-5.807
462,RBQ,Rurenabaque Airport,BO,-67.4968032837,-14.4279003143
463,BVL,Baures Airport,BO,-63.5833320618,-13.5833330154
464,BOF,Bolling Air Force Base,US,-77.0160980225,38.8428993225
465,BOK,Brookings Airport,US,-124.290001,42.0746
466,BOQ,Boku Airport,PG,155.3419,-6.5427
467,BOT,Bosset Airport,PG,141.1063222,-7.237257
468,BOV,Boang Airport,PG,153.2812,-3.3834
469,BPF,Batuna Aerodrome,SB,158.119305556,-8.56202777778
470,BQV,Bartlett Cove Seaplane Base,US,-135.884994507,58.4552001953
471,TUZ,TucumÃ£ Airport,BR,-51.1478,-6.7488
472,ALT,Alenquer Airport,BR,-54.7231,-1.917
473,SWM,Suia-Missu Airport,BR,-51.43470001220703,-11.67169952392578
474,BRG,Whitesburg Municipal Airport,US,-82.8742,37.2219
475,NSB,Bimini North Seaplane Base,BS,-79.25,25.767000198364254
476,BSP,Bensbach Airport,PG,141.259444444,-8.85805555556
477,BSV,Besakoa Airport,MG,47.0616666667,-15.6725
478,BUL,Bulolo Airport,PG,146.649541855,-7.216286671410001
479,BVP,Bolovip Airstrip,PG,141.655,-5.3633
480,BVR,Esperadinha Airport,CV,-24.746,14.8643055556
481,HUK,Hukuntsi Airport,BW,21.758101,-23.9897
482,BWJ,Bawan Airport,PG,146.881666667,-6.396944444440001
483,BWP,Bewani Airport,PG,141.165277778,-3.0216666666700003
484,BXL,Blue Lagoon Seaplane Base,FJ,177.368,-16.943
485,BXZ,Bunsil Airport,PG,147.8667,-5.7243
486,BYA,Boundary Airport,US,-141.113006592,64.0783004761
487,BYL,Bella Yella Airport,LR,-9.99372222222,7.36916666667
488,BYV,Beira Lake Seaplane Base,LK,79.85416666670001,6.9294444444400005
489,BCV,Hector Silva Airstrip,BZ,-88.776496,17.269603
490,BGK,Big Creek Airport,BZ,-88.40791320800781,16.51936912536621
491,CUK,Caye Caulker Airport,BZ,-88.03250122070312,17.734699249267578
492,CYC,Caye Chapel Airport,BZ,-88.04109954833984,17.7007999420166
493,CZH,Corozal Municipal Airport,BZ,-88.41190338134766,18.382200241088867
494,DGA,Dangriga Airport,BZ,-88.23098754882812,16.98250961303711
495,INB,Independence Airport,BZ,-88.44129943847656,16.534500122070312
496,MDB,Melinda Airport,BZ,-88.30419921880001,17.0042991638
497,ORZ,Orange Walk Airport,BZ,-88.58386993410001,18.0467662811
498,PLJ,Placencia Airport,BZ,-88.36151123046875,16.536956787109375
499,PND,Punta Gorda Airport,BZ,-88.80829620360001,16.102399826
500,SJX,Sartaneja Airport,BZ,-88.13079833984375,18.35610008239746
501,SPR,San Pedro Airport,BZ,-87.9711,17.9139
502,SQS,Matthew Spain Airport,BZ,-89.0098,17.1859
503,STU,Santa Cruz Airport,BZ,-88.456298828125,18.2721004486084
504,SVK,Silver Creek Airport,BZ,-88.33999633789062,16.725299835205078
505,TZA,Belize City Municipal Airport,BZ,-88.19444274902344,17.516389846801758
506,BZB,Bazaruto Island Airport,MZ,35.4729,-21.5411
507,BZM,Bemolanga Airport,MG,45.0888333333,-17.6925
508,BZS,Buzzards Point Seaplane Base,US,-77.011,38.863
509,YYS,Blissville Airport,CA,-66.543678,45.605633
510,YLM,Clinton Creek Airport,CA,-140.741748,64.475545
511,YGY,Deception Airport,CA,-74.554681778,62.1123144462
512,YUJ,Lady Franklin Point Airport,CA,-113.224411011,68.4753126151
513,YWO,Lupin Airport,CA,-111.25,65.7666702271
514,YAD,Moose Lake Airport,CA,-100.343971252,53.7062589637
515,YMD,Mould Bay Airport,CA,-119.3216,76.2392
516,YDE,Paradise River Airport,CA,-57.233333587646,53.43
517,YYI,Rivers Airport,CA,-100.313930511,50.010055763699995
518,YSV,Saglek Airport,CA,-62.655373,58.475119
519,YTJ,Terrace Bay Airport,CA,-87.09943771360001,48.81197898719999
520,YWN,Winisk Airport,CA,-85.1174,55.2242
521,YRR,Stuart Island Airstrip,CA,-125.131616592,50.4094474336
522,YMV,Mary River Aerodrome,CA,-79.3569444444,71.3241666667
523,YBW,Bedwell Harbour Seaplane Base,CA,-123.233001709,48.75
524,YTP,Tofino Harbour Seaplane Base,CA,-125.91,49.155
525,YBM,Bronson Creek Airport,CA,-131.087005615,56.681098938
526,ZAA,Alice Arm/Silver City Seaplane Base,CA,-129.483001709,55.4667015076
527,ZNA,Nanaimo Harbour Water Airport,CA,-123.949996948,49.1833000183
528,YZZ,Trail Airport,CA,-117.60900116,49.0555992126
529,YMB,Merritt Airport,CA,-120.747001648,50.1227989197
530,YHH,Campbell River Seaplane Base,CA,-125.25,50.049999
531,YWS,Whistler/Green Lake Water Aerodrome,CA,-122.948997498,50.1436004639
532,YBF,Bamfield Seaplane Base,CA,-125.133003235,48.8333015442
533,YIG,Big Bay Seaplane Base,CA,-125.1372,50.3923
534,CJH,Chilko Lake (Tsylos Park Lodge) Airport,CA,-124.141998291,51.626098632799994
535,YPT,Pender Harbour Seaplane Base,CA,-124.024884,49.623785
536,ZOF,Ocean Falls Seaplane Base,CA,-127.717002869,52.3666992188
537,YCA,Courtenay Airpark,CA,-124.9820022583,49.679401397705
538,CFQ,Creston Valley Regional Airport - Art Sutcliffe Field,CA,-116.49800109863,49.03689956665
539,YAA,Anahim Lake Airport,CA,-125.3030014038086,52.45249938964844
540,DGF,Douglas Lake Airport,CA,-120.171273351,50.1654600485
541,JHL,Fort MacKay/Albian Aerodrome,CA,-111.418998718,57.2238998413
542,ZTS,Tahsis Seaplane Base,CA,-126.666999817,49.916698455799995
543,DUQ,Duncan Airport,CA,-123.709702492,48.7545336204
544,YPI,Port Simpson Seaplane Base,CA,-130.432999,54.5667
545,YHS,Sechelt-Gibsons Airport,CA,-123.71900177,49.4606018066
546,YKK,Kitkatla Seaplane Base,CA,-130.432998657,53.7999992371
547,WPL,Powell Lake Seaplane Base,CA,-124.532997131,49.8833007812
548,XQU,Qualicum Beach Airport,CA,-124.393997,49.3372
549,YMP,Port Mcneill Airport,CA,-127.028999329,50.5755996704
550,YRN,Rivers Inlet Seaplane Base,CA,-127.264044,51.683985
551,YTG,Sullivan Bay Seaplane Base,CA,-126.831069,50.885359
552,YMU,Mansons Landing Seaplane Base,CA,-124.983001709,50.0666999817
553,YAV,Mayne Island Seaplane Base,CA,-123.300003052,48.8666992188
554,YSX,Bella Bella/Shearwater Seaplane Base,CA,-128.08299,52.150002
555,YGG,Ganges Seaplane Base,CA,-123.4969,48.8545
556,YTB,Hartley Bay Seaplane Base,CA,-129.25,53.416698
557,YZA,Cache Creek-Ashcroft Regional Airport,CA,-121.321314,50.775258
558,ZEL,Bella Bella (Campbell Island) Airport,CA,-128.156994,52.185001
559,CBC,Cherrabun Airport,AU,125.537777778,-18.917777777800005
560,YTX,Telegraph Creek Airport,CA,-131.117007,57.916698
561,YPB,Alberni Valley Regional Airport,CA,-124.931,49.321899
562,YBO,Bob Quinn Lake Airport,CA,-130.25,56.9667015076
563,TNS,Tungsten (Cantung) Airport,CA,-128.20300292969,61.956901550293
564,TUX,Tumbler Ridge Airport,CA,-120.93499755859,55.025001525879
565,YWM,Williams Harbour Airport,CA,-55.784698486328125,52.566898345947266
566,YSO,Postville Airport,CA,-59.78507,54.9105
567,YBI,Black Tickle Airport,CA,-55.784999847399995,53.4693984985
568,YFX,St. Lewis (Fox Harbour) Airport,CA,-55.67390060424805,52.372798919677734
569,YHA,Port Hope Simpson Airport,CA,-56.28609848022461,52.528099060058594
570,YRG,Rigolet Airport,CA,-58.45750045776367,54.1796989440918
571,DVK,Diavik Airport,CA,-110.289001465,64.5113983154
572,JOJ,Doris Lake,CA,-106.585281372,68.1252746582
573,ZFW,Fairview Airport,CA,-118.434997559,56.081401825
574,YJP,Hinton/Jasper-Hinton Airport,CA,-117.752998352,53.3191986084
575,YLE,WhatÃ¬ Airport,CA,-117.24600219726562,63.13169860839844
576,YGC,Grande Cache Airport,CA,-118.87400054932,53.916900634766
577,YDC,Drayton Valley Industrial Airport,CA,-114.95999908447,53.265800476074
578,NML,Fort McMurray / Mildred Lake Airport,CA,-111.573997498,57.0555992126
579,CFM,Conklin (Leismer) Airport,CA,-111.278999,55.695301
580,ZSP,St. Paul Airport,CA,-111.379997253,53.9933013916
581,GSL,Taltheilei Narrows Airport,CA,-111.542999268,62.5980987549
582,XMP,Macmillan Pass Airport,CA,-130.20199585,63.181098938
583,DAS,Great Bear Lake Airport,CA,-119.707000732,66.7031021118
584,YFI,Fort Mackay / Firebag,CA,-110.976666,57.275833
585,YFJ,WekweÃ¨tÃ¬ Airport,CA,-114.077002,64.190804
586,YOE,Donnelly Airport,CA,-117.094002,55.7094
587,TIL,Cheadle Airport,CA,-113.62400054932,51.057498931885
588,OKG,Okoyo Airport,CG,15.073300361633,-1.4483300447464
589,CGA,Craig Seaplane Base,US,-133.1479949951172,55.47880172729492
590,CGC,Cape Gloucester Airport,PG,148.432417,-5.458965
591,CGG,Casiguran Airport,PH,122.0651,16.1941
592,GHK,Gahcho Kue,CA,-109.144812,63.435198
593,CGT,Chinguetti Airport,MR,-12.3978,20.5055
594,CHP,Circle Hot Springs Airport,US,-144.610992432,65.485496521
595,CIV,Chomley Seaplane Base,US,-132.21,55.217
596,LRQ,Laurie River Airport,CA,-101.304000854,56.2486000061
597,YDJ,Hatchet Lake Airport,CA,-103.53800201416,58.662498474121
598,YDU,Kasba Lake Airport,CA,-102.50199890137,60.291900634766
599,YFL,Fort Reliance Seaplane Base,CA,-109.167,62.7
600,XCL,Cluff Lake Airport,CA,-109.51599884,58.3911018372
601,YKE,Knee Lake Airport,CA,-94.798103,54.915298
602,SUR,Summer Beaver Airport,CA,-88.54190063476562,52.70859909057617
603,CKD,Crooked Creek Airport,US,-158.134994507,61.8679008484
604,YTT,Tisdale Airport,CA,-104.06700134277,52.836700439453
605,YAX,Wapekeka Airport,CA,-89.57939910888672,53.84920120239258
606,WNN,Wunnumin Lake Airport,CA,-89.28919982910156,52.89390182495117
607,YBS,Opapimiskan Lake Airport,CA,-90.3768997192,52.6067008972
608,YNO,North Spirit Lake Airport,CA,-92.97109985351562,52.4900016784668
609,CKR,Crane Island Airstrip,US,-122.9979,48.5978
610,CKU,Cordova Municipal Airport,US,-145.727005005,60.5438995361
611,YDW,North of Sixty Airport,CA,-103.12899780273,60.316398620605
612,CKX,Chicken Airport,US,-141.95199585,64.0712966919
613,CLC,Clear Lake Metroport,US,-95.1383,29.5555
614,CLG,Coalinga Airport,US,-120.360116959,36.1580433385
615,CMT,New CametÃ¡ Airport,BR,-49.56,-2.2468
616,CMZ,Caia Airport,MZ,35.3341,-17.8331
617,TVS,Tangshan SannÃ¼he Airport,CN,118.002624512,39.7178001404
618,INC,Yinchuan Hedong International Airport,CN,106.393214,38.322758
619,YNT,Duplicate --Yantai Penglai International Airport,CN,120.9872,37.65722
620,YUA,Yuanmou Air Base,CN,101.88200378418,25.737499237061
621,ZQZ,Zhangjiakou Ningyuan Airport,CN,114.930000305,40.7386016846
622,BSD,Baoshan Yunduan Airport,CN,99.168297,25.053301
623,DZU,Dazu Air Base,CN,105.773621,29.636227
624,LNJ,Lintsang Airfield,CN,100.025001526,23.7381000519
625,RKZ,Shigatse Air Base,CN,89.311401,29.3519
626,PZI,Bao'anying Airport,CN,101.79852,26.54
627,ZKL,Zigong Airport,CN,104.625789,29.376484
628,FUO,Foshan Shadi Airport,CN,113.069999695,23.083299636799996
629,BZX,Bazhong Enyang Airport,CN,106.644872,31.73842
630,XAI,Xinyang Minggang Airport,CN,114.079141,32.540819
631,HUZ,Huizhou Airport,CN,114.599998474,23.0499992371
632,HSC,Shaoguan Guitou Airport,CN,113.42099762,24.9785995483
633,JGS,Jinggangshan Airport,CN,114.736999512,26.856899261499997
634,AEB,Baise Youjiang Airport,CN,106.959999084,23.7206001282
635,DOY,Dongying Shengli Airport,CN,118.788002014,37.5085983276
636,XEN,Xingcheng Air Base,CN,120.697998047,40.5802993774
637,AAT,Altay Air Base,CN,88.08580780030002,47.7498855591
638,THQ,Tianshui Maijishan Airport,CN,105.86000061,34.5593986511
639,YZY,Zhangye Ganzhou Airport,CN,100.675003052,38.8018989563
640,DDG,Dandong Airport,CN,124.286003,40.0247
641,NTG,Nantong Airport,CN,120.975997925,32.0708007812
642,XBE,Bearskin Lake Airport,CA,-91.0271987915039,53.965599060058594
643,YNP,Natuashish Airport,CA,-61.184399,55.913898
644,YWR,White River Seaplane Base,CA,-85.223297,48.6269
645,YPD,Parry Sound Area Municipal Airport,CA,-79.829697,45.2575
646,XBR,Brockville - Thousand Islands Regional Tackaberry Airport,CA,-75.7502975464,44.6394004822
647,KIF,Kingfisher Lake Airport,CA,-89.85530090332031,53.01250076293945
648,YOG,Ogoki Post Airport,CA,-85.9017028809,51.6585998535
649,PRM,Proma Heliport,CO,-74.084444,4.728056
650,ARQ,El Troncal Airport,CO,-71.388901,7.02106
651,LCR,La Chorrera Airport,CO,-73.01667,-0.733333
652,SNT,Las Cruces Airport,CO,-73.505402,7.38322
653,TCD,TarapacÃ¡ Airport,CO,-69.747222,-2.894722
654,YEB,Bar River Airport,CA,-84.0922012329,46.42029953
655,CPI,Cape Orford Airport,PG,152.081944444,-5.44833333333
656,YSI,Parry Sound/Frying Pan Island-Sans Souci Seaplane Base,CA,-80.137497,45.173302
657,YHP,Poplar Hill Airport,CA,-94.2556,52.1133
658,KEW,Keewaywin Airport,CA,-92.8364028931,52.991100311299995
659,YSA,Sable Island Landing Strip,CA,-59.960289,43.930292
660,YLS,Lebel-sur-Quevillon Airport,CA,-77.0171966553,49.0303001404
661,YNX,Snap Lake Airport,CA,-110.905998,63.593601
662,SSQ,La Sarre Airport,CA,-79.178596496582,48.917198181152
663,YKU,Chisasibi Airport,CA,-78.91690063476562,53.80559921264648
664,EHT,Rentschler Heliport,US,-72.6253,41.7517
665,ZTB,TÃªte-Ã -la-Baleine Airport,CA,-59.38359832763672,50.67440032958984
666,ZKG,Kegaska Airport,CA,-61.2658004761,50.1958007812
667,YWQ,Chute-Des-Passes/Lac Margane Seaplane Base,CA,-71.138,49.9434
668,YAU,Donaldson Airport,CA,-73.3214035034,61.6622009277
669,TR7,Ottawa / Rockcliffe Seaplane Base,CA,-75.64254283910002,45.463832946100005
670,ZGS,La Romaine Airport,CA,-60.679401,50.259701
671,YFG,Fontanges Airport,CA,-71.173301696777,54.553901672363
672,YGA,Lac Gagnon Seaplane Base,CA,-75.115303039551,46.117500305176
673,ZLT,La TabatiÃ¨re Airport,CA,-58.97560119628906,50.8307991027832
674,PST,Preston Airport,CU,-75.6583023071289,20.73500061035156
675,CUJ,Culion Airport,PH,119.9378,11.8553
676,HLI,Hollister Municipal Airport,US,-121.410003662,36.8932991028
677,CVL,Cape Vogel Airport,PG,150.019722222,-9.67
678,CVR,Hughes Airport,US,-118.417,33.975
679,CXC,Chitina Airport,US,-144.427001953,61.582901001
680,GEC,Lefkoniko Airport,CY,33.724358,35.235947
681,NIC,Nicosia International Airport,CY,33.2787017822,35.1507987976
682,YAB,Arctic Bay Airport,CA,-85.0425052643,73.0057668174
683,YAC,Cat Lake Airport,CA,-91.82440185546876,51.72719955444336
684,YAR,La Grande-3 Airport,CA,-76.19640350339999,53.5717010498
685,YAG,Fort Frances Municipal Airport,CA,-93.439697265625,48.65420150756836
686,YAH,La Grande-4 Airport,CA,-73.6753005981,53.754699707
687,YAL,Alert Bay Airport,CA,-126.91600036621094,50.58219909667969
688,YAM,Sault Ste Marie Airport,CA,-84.509399,46.485001
689,XKS,Kasabonika Airport,CA,-88.6427993774414,53.52470016479492
690,YKG,Kangirsuk Airport,CA,-69.99919891357422,60.027198791503906
691,YAT,Attawapiskat Airport,CA,-82.43190002441406,52.9275016784668
692,YAY,St. Anthony Airport,CA,-56.083099365200006,51.3918991089
693,YAZ,Tofino / Long Beach Airport,CA,-125.775583,49.079833
694,YBA,Banff Airport,CA,-115.541861057,51.2073404699
695,YBB,Kugaaruk Airport,CA,-89.808098,68.534401
696,YBC,Baie Comeau Airport,CA,-68.204399,49.1325
697,QBC,Bella Coola Airport,CA,-126.596001,52.387501
698,YBE,Uranium City Airport,CA,-108.4810028076172,59.5614013671875
699,YBY,Bonnyville Airport,CA,-110.744003,54.304199
700,YBG,CFB Bagotville,CA,-70.99639892578125,48.33060073852539
701,YBK,Baker Lake Airport,CA,-96.077796936,64.29889678960001
702,YBL,Campbell River Airport,CA,-125.271004,49.950802
703,XTL,Tadoule Lake Airport,CA,-98.512199,58.7061
704,YBR,Brandon Municipal Airport,CA,-99.951897,49.91
705,YBT,Brochet Airport,CA,-101.679001,57.8894
706,YBV,Berens River Airport,CA,-97.018303,52.358898
707,YBX,Lourdes de Blanc Sablon Airport,CA,-57.1852989197,51.443599700899995
708,YRF,Cartwright Airport,CA,-57.041900634765625,53.68280029296875
709,YCB,Cambridge Bay Airport,CA,-105.138000488,69.1081008911
710,YCC,Cornwall Regional Airport,CA,-74.56330108642578,45.09280014038086
711,YCD,Nanaimo Airport,CA,-123.869862556,49.0549702249
712,YCE,Centralia / James T. Field Memorial Aerodrome,CA,-81.508301,43.285599
713,YCG,Castlegar/West Kootenay Regional Airport,CA,-117.632003784,49.2963981628
714,YCH,Miramichi Airport,CA,-65.449203,47.007801
715,XCM,Chatham Kent Airport,CA,-82.0819015503,42.3064002991
716,YCL,Charlo Airport,CA,-66.330299,47.990799
717,YCN,Cochrane Airport,CA,-81.01360321044922,49.10559844970703
718,YCO,Kugluktuk Airport,CA,-115.143997,67.816704
719,YCQ,Chetwynd Airport,CA,-121.6269989013672,55.687198638916016
720,YCR,Cross Lake (Charlie Sinclair Memorial) Airport,CA,-97.76080322265624,54.610599517822266
721,YCS,Chesterfield Inlet Airport,CA,-90.7311019897,63.3469009399
722,YCT,Coronation Airport,CA,-111.444999695,52.0750007629
723,YCV,Cartierville Airport,CA,-73.7166976928711,45.516700744628906
724,YCW,Chilliwack Airport,CA,-121.939002991,49.1528015137
725,YCY,Clyde River Airport,CA,-68.5167007446,70.4860992432
726,YCZ,Fairmont Hot Springs Airport,CA,-115.873001099,50.3302993774
727,YDA,Dawson City Airport,CA,-139.1280059814453,64.04309844970703
728,YDB,Burwash Airport,CA,-139.04100036621094,61.37110137939453
729,YDF,Deer Lake Airport,CA,-57.39139938354492,49.21080017089844
730,YDL,Dease Lake Airport,CA,-130.031997681,58.4221992493
731,XRR,Ross River Airport,CA,-132.42300415,61.9706001282
732,YDN,Dauphin Barker Airport,CA,-100.052001953125,51.100799560546875
733,YDO,Dolbeau St Felicien Airport,CA,-72.375,48.778499603271
734,YDP,Nain Airport,CA,-61.680301666259766,56.549198150634766
735,YDQ,Dawson Creek Airport,CA,-120.18299865722656,55.7422981262207
736,YEG,Edmonton International Airport,CA,-113.580001831,53.3097000122
737,YEK,Arviat Airport,CA,-94.0708007812,61.0942001343
738,YEL,Elliot Lake Municipal Airport,CA,-82.5614013672,46.351398468
739,YEM,Manitoulin East Municipal Airport,CA,-81.85810089111328,45.84280014038086
740,YEN,Estevan Airport,CA,-102.966003418,49.2103004456
741,YER,Fort Severn Airport,CA,-87.67610168457031,56.01890182495117
742,YET,Edson Airport,CA,-116.464996338,53.578899383499994
743,YEU,Eureka Airport,CA,-85.814201355,79.9946975708
744,YEV,Inuvik Mike Zubko Airport,CA,-133.483001709,68.30419921880001
745,YEY,Amos/Magny Airport,CA,-78.249702,48.563903
746,YFA,Fort Albany Airport,CA,-81.6968994140625,52.20140075683594
747,YFB,Iqaluit Airport,CA,-68.555801,63.756402
748,YFC,Fredericton Airport,CA,-66.53720092773438,45.868900299072266
749,YFE,Forestville Airport,CA,-69.09719848632812,48.74610137939453
750,YFH,Fort Hope Airport,CA,-87.90779876708984,51.5619010925293
751,YTM,La Macaza / Mont-Tremblant International Inc Airport,CA,-74.779999,46.409401
752,YFO,Flin Flon Airport,CA,-101.68199920654295,54.6781005859375
753,YFR,Fort Resolution Airport,CA,-113.690002441,61.1808013916
754,YFS,Fort Simpson Airport,CA,-121.23699951171876,61.76020050048828
755,YMN,Makkovik Airport,CA,-59.1864013671875,55.076900482177734
756,YGB,Texada Gillies Bay Airport,CA,-124.51799774169922,49.69419860839844
757,YGH,Fort Good Hope Airport,CA,-128.6510009765625,66.24079895019531
758,YGK,Kingston Norman Rogers Airport,CA,-76.5969009399414,44.22529983520508
759,YGL,La Grande RiviÃ¨re Airport,CA,-77.7042007446289,53.625301361083984
760,YGM,Gimli Industrial Park Airport,CA,-97.04329681396484,50.62810134887695
761,YGO,Gods Lake Narrows Airport,CA,-94.49140167236328,54.55889892578125
762,YGP,GaspÃ© (Michel-Pouliot) Airport,CA,-64.4785995483,48.7752990723
763,YGQ,Geraldton Greenstone Regional Airport,CA,-86.93939971923828,49.77830123901367
764,YGR,Ãles-de-la-Madeleine Airport,CA,-61.778099060058594,47.42470169067383
765,YGT,Igloolik Airport,CA,-81.8161010742,69.3647003174
766,YGV,Havre St Pierre Airport,CA,-63.61140060424805,50.28189849853515
767,YGW,Kuujjuarapik Airport,CA,-77.76529693603516,55.28189849853515
768,YGX,Gillam Airport,CA,-94.71060180664062,56.35749816894531
769,YGZ,Grise Fiord Airport,CA,-82.90920257570001,76.4261016846
770,YQC,Quaqtaq Airport,CA,-69.6177978515625,61.0463981628418
771,YHB,Hudson Bay Airport,CA,-102.310997009,52.8166999817
772,CXH,Vancouver Harbour Water Aerodrome,CA,-123.111000061,49.2943992615
773,YHD,Dryden Regional Airport,CA,-92.744202,49.831699
774,YHE,Hope Airport,CA,-121.498001099,49.3683013916
775,YHF,Hearst RenÃ© Fontaine Municipal Airport,CA,-83.68609619140625,49.71419906616211
